Audio,Owner,Ps. Initials,Ps. Age,Ps. Gender,Ps. Microphone
../Dataset/Snare/Snare112.wav,VM,OBM,22,Male,
../Dataset/Snare/Snare113.wav,VM,OBM,22,Male,
../Dataset/Kick/Kick152.wav,VM,OBM,22,Male,
../Dataset/HH/HH152.wav,VM,OBM,22,Male,
../Dataset/Snare/Snare114.wav,VM,OBM,22,Male,
../Dataset/HH/HH153.wav,VM,OBM,22,Male,
../Dataset/Kick/Kick153.wav,VM,OBM,22,Male,
../Dataset/HH/HH154.wav,VM,OBM,22,Male,
../Dataset/Snare/Snare115.wav,VM,OBM,22,Male,
../Dataset/HH/HH155.wav,VM,OBM,22,Male,
../Dataset/Kick/Kick154.wav,VM,OBM,22,Male,
../Dataset/HH/HH156.wav,VM,OBM,22,Male,
../Dataset/Snare/Snare116.wav,VM,OBM,22,Male,
../Dataset/HH/HH157.wav,VM,OBM,22,Male,
../Dataset/Kick/Kick155.wav,VM,OBM,22,Male,
../Dataset/HH/HH158.wav,VM,OBM,22,Male,
../Dataset/Snare/Snare117.wav,VM,OBM,22,Male,
../Dataset/HH/HH159.wav,VM,OBM,22,Male,
../Dataset/Kick/Kick156.wav,VM,OBM,22,Male,
../Dataset/Kick/Kick157.wav,VM,OBM,22,Male,
../Dataset/Kick/Kick158.wav,VM,OBM,22,Male,
../Dataset/Kick/Kick159.wav,VM,OBM,22,Male,
../Dataset/Kick/Kick160.wav,VM,OBM,22,Male,
../Dataset/HH/HH160.wav,VM,OBM,22,Male,
../Dataset/HH/HH161.wav,VM,OBM,22,Male,
../Dataset/HH/HH162.wav,VM,OBM,22,Male,
../Dataset/HH/HH163.wav,VM,OBM,22,Male,
../Dataset/HH/HH164.wav,VM,OBM,22,Male,
../Dataset/HH/HH165.wav,VM,OBM,22,Male,
../Dataset/HH/HH166.wav,VM,OBM,22,Male,
../Dataset/HH/HH167.wav,VM,SPS,35,Male,laptop
../Dataset/HH/HH168.wav,VM,SPS,35,Male,laptop
../Dataset/HH/HH169.wav,VM,SPS,35,Male,laptop
../Dataset/HH/HH170.wav,VM,SPS,35,Male,laptop
../Dataset/HH/HH171.wav,VM,SPS,35,Male,laptop
../Dataset/HH/HH172.wav,VM,SPS,35,Male,laptop
../Dataset/Snare/Snare118.wav,VM,SPS,35,Male,laptop
../Dataset/Snare/Snare119.wav,VM,SPS,35,Male,laptop
../Dataset/Snare/Snare120.wav,VM,SPS,35,Male,laptop
../Dataset/Snare/Snare121.wav,VM,SPS,35,Male,laptop
../Dataset/Snare/Snare122.wav,VM,SPS,35,Male,laptop
../Dataset/Snare/Snare123.wav,VM,SPS,35,Male,laptop
../Dataset/Snare/Snare124.wav,VM,SPS,35,Male,laptop
../Dataset/Kick/Kick161.wav,VM,SPS,35,Male,laptop
../Dataset/HH/HH173.wav,VM,SPS,35,Male,laptop
../Dataset/HH/HH174.wav,VM,SPS,35,Male,laptop
../Dataset/Snare/Snare125.wav,VM,SPS,35,Male,laptop
../Dataset/HH/HH175.wav,VM,SPS,35,Male,laptop
../Dataset/Kick/Kick162.wav,VM,SPS,35,Male,laptop
../Dataset/Kick/Kick163.wav,VM,SPS,35,Male,laptop
../Dataset/Kick/Kick164.wav,VM,SPS,35,Male,laptop
../Dataset/Snare/Snare126.wav,VM,SPS,35,Male,laptop
../Dataset/HH/HH176.wav,VM,SPS,35,Male,laptop
../Dataset/Kick/Kick165.wav,VM,SPS,35,Male,laptop
../Dataset/HH/HH177.wav,VM,SPS,35,Male,laptop
../Dataset/HH/HH178.wav,VM,SPS,35,Male,laptop
../Dataset/Snare/Snare127.wav,VM,SPS,35,Male,laptop
../Dataset/HH/HH179.wav,VM,SPS,35,Male,laptop
../Dataset/Kick/Kick166.wav,VM,SPS,35,Male,laptop
../Dataset/Snare/Snare128.wav,VM,SPS,35,Male,laptop
../Dataset/Kick/Kick167.wav,VM,SPS,35,Male,laptop
../Dataset/HH/HH180.wav,VM,SPS,35,Male,laptop
../Dataset/HH/HH181.wav,VM,SPS,35,Male,laptop
../Dataset/Kick/Kick168.wav,VM,SPS,35,Male,laptop
../Dataset/HH/HH182.wav,VM,SPS,35,Male,laptop
../Dataset/HH/HH183.wav,VM,SPS,35,Male,laptop
../Dataset/Snare/Snare129.wav,VM,SPS,35,Male,laptop
../Dataset/HH/HH184.wav,VM,SPS,35,Male,laptop
../Dataset/Kick/Kick169.wav,VM,SPS,35,Male,laptop
../Dataset/Snare/Snare130.wav,VM,SPS,35,Male,laptop
../Dataset/Kick/Kick170.wav,VM,SPS,35,Male,laptop
../Dataset/HH/HH185.wav,VM,SPS,35,Male,laptop
../Dataset/Kick/Kick171.wav,VM,SPS,35,Male,laptop
../Dataset/Kick/Kick172.wav,VM,SPS,35,Male,laptop
../Dataset/HH/HH186.wav,VM,SPS,35,Male,laptop
../Dataset/HH/HH187.wav,VM,SPS,35,Male,laptop
../Dataset/Snare/Snare131.wav,VM,SPS,35,Male,laptop
../Dataset/HH/HH188.wav,VM,SPS,35,Male,laptop
../Dataset/Kick/Kick173.wav,VM,SPS,35,Male,laptop
../Dataset/Kick/Kick174.wav,VM,SPS,35,Male,laptop
../Dataset/Kick/Kick175.wav,VM,SPS,35,Male,laptop
../Dataset/HH/HH189.wav,VM,SPS,35,Male,laptop
../Dataset/Kick/Kick176.wav,VM,SPS,35,Male,laptop
../Dataset/Kick/Kick177.wav,VM,SPS,35,Male,laptop
../Dataset/Kick/Kick178.wav,VM,SPS,35,Male,laptop
../Dataset/Kick/Kick179.wav,VM,SPS,35,Male,laptop
../Dataset/Kick/Kick180.wav,VM,SPS,35,Male,laptop
../Dataset/Kick/Kick181.wav,VM,SPS,35,Male,laptop
../Dataset/Kick/Kick182.wav,VM,SPS,35,Male,laptop
../Dataset/Kick/Kick183.wav,VM,SPS,35,Male,laptop
../Dataset/Kick/Kick184.wav,VM,SPS,35,Male,laptop
../Dataset/Kick/Kick185.wav,VM,SPS,35,Male,laptop
../Dataset/Kick/Kick186.wav,VM,JMP,36,Male,elgato
../Dataset/Kick/Kick187.wav,VM,JMP,36,Male,elgato
../Dataset/Kick/Kick188.wav,VM,JMP,36,Male,elgato
../Dataset/Snare/Snare132.wav,VM,JMP,36,Male,elgato
../Dataset/HH/HH190.wav,VM,JMP,36,Male,elgato
../Dataset/Kick/Kick189.wav,VM,JMP,36,Male,elgato
../Dataset/Kick/Kick190.wav,VM,JMP,36,Male,elgato
../Dataset/Kick/Kick191.wav,VM,JMP,36,Male,elgato
../Dataset/Snare/Snare133.wav,VM,JMP,36,Male,elgato
../Dataset/HH/HH191.wav,VM,JMP,36,Male,elgato
../Dataset/Kick/Kick192.wav,VM,JMP,36,Male,elgato
../Dataset/Kick/Kick193.wav,VM,JMP,36,Male,elgato
../Dataset/Snare/Snare134.wav,VM,JMP,36,Male,elgato
../Dataset/HH/HH192.wav,VM,JMP,36,Male,elgato
../Dataset/Kick/Kick194.wav,VM,JMP,36,Male,elgato
../Dataset/Kick/Kick195.wav,VM,JMP,36,Male,elgato
../Dataset/Kick/Kick196.wav,VM,JMP,36,Male,elgato
../Dataset/Snare/Snare135.wav,VM,JMP,36,Male,elgato
../Dataset/HH/HH193.wav,VM,JMP,36,Male,elgato
../Dataset/Kick/Kick197.wav,VM,JMP,36,Male,elgato
../Dataset/Kick/Kick198.wav,VM,JMP,36,Male,elgato
../Dataset/Snare/Snare136.wav,VM,JMP,36,Male,elgato
../Dataset/Snare/Snare137.wav,VM,JMP,36,Male,elgato
../Dataset/Kick/Kick199.wav,VM,JMP,36,Male,elgato
../Dataset/Kick/Kick200.wav,VM,JMP,36,Male,elgato
../Dataset/Kick/Kick201.wav,VM,JMP,36,Male,elgato
../Dataset/Snare/Snare138.wav,VM,JMP,36,Male,elgato
../Dataset/Snare/Snare139.wav,VM,JMP,36,Male,elgato
../Dataset/Kick/Kick202.wav,VM,JMP,36,Male,elgato
../Dataset/Kick/Kick203.wav,VM,JMP,36,Male,elgato
../Dataset/Kick/Kick204.wav,VM,JMP,36,Male,elgato
../Dataset/Kick/Kick205.wav,VM,JMP,36,Male,elgato
../Dataset/Kick/Kick206.wav,VM,JMP,36,Male,elgato
../Dataset/Snare/Snare140.wav,VM,JMP,36,Male,elgato
../Dataset/HH/HH194.wav,VM,JMP,36,Male,elgato
../Dataset/HH/HH195.wav,VM,MFU,26,Male,
../Dataset/HH/HH196.wav,VM,MFU,26,Male,
../Dataset/HH/HH197.wav,VM,MFU,26,Male,
../Dataset/HH/HH198.wav,VM,MFU,26,Male,
../Dataset/HH/HH199.wav,VM,MFU,26,Male,
../Dataset/HH/HH200.wav,VM,MFU,26,Male,
../Dataset/Kick/Kick207.wav,VM,MFU,26,Male,
../Dataset/HH/HH201.wav,VM,MFU,26,Male,
../Dataset/HH/HH202.wav,VM,MFU,26,Male,
../Dataset/Snare/Snare141.wav,VM,MFU,26,Male,
../Dataset/HH/HH203.wav,VM,MFU,26,Male,
../Dataset/Kick/Kick208.wav,VM,MFU,26,Male,
../Dataset/Kick/Kick209.wav,VM,MFU,26,Male,
../Dataset/Snare/Snare142.wav,VM,MFU,26,Male,
../Dataset/HH/HH204.wav,VM,MFU,26,Male,
../Dataset/Kick/Kick210.wav,VM,MFU,26,Male,
../Dataset/HH/HH205.wav,VM,MFU,26,Male,
../Dataset/Kick/Kick211.wav,VM,MFU,26,Male,
../Dataset/Kick/Kick212.wav,VM,MFU,26,Male,
../Dataset/HH/HH206.wav,VM,MFU,26,Male,
../Dataset/Kick/Kick213.wav,VM,MFU,26,Male,
../Dataset/Kick/Kick214.wav,VM,MFU,26,Male,
../Dataset/HH/HH207.wav,VM,MFU,26,Male,
../Dataset/Kick/Kick215.wav,VM,MFU,26,Male,
../Dataset/HH/HH208.wav,VM,MFU,26,Male,
../Dataset/Kick/Kick216.wav,VM,MFU,26,Male,
../Dataset/Kick/Kick217.wav,VM,MFU,26,Male,
../Dataset/HH/HH209.wav,VM,MFU,26,Male,
../Dataset/Kick/Kick218.wav,VM,MFU,26,Male,
../Dataset/Kick/Kick219.wav,VM,MFU,26,Male,
../Dataset/HH/HH210.wav,VM,MFU,26,Male,
../Dataset/HH/HH211.wav,VM,MFU,26,Male,
../Dataset/Kick/Kick220.wav,VM,MFU,26,Male,
../Dataset/HH/HH212.wav,VM,MFU,26,Male,
../Dataset/HH/HH213.wav,VM,MFU,26,Male,
../Dataset/Snare/Snare143.wav,VM,MFU,26,Male,
../Dataset/Kick/Kick221.wav,VM,MFU,26,Male,
../Dataset/HH/HH214.wav,VM,MFU,26,Male,
../Dataset/HH/HH215.wav,VM,MFU,26,Male,
../Dataset/Kick/Kick222.wav,VM,MFU,26,Male,
../Dataset/Snare/Snare144.wav,VM,MFU,26,Male,
../Dataset/Kick/Kick223.wav,VM,MFU,26,Male,
../Dataset/Kick/Kick224.wav,VM,MFU,26,Male,
../Dataset/Kick/Kick225.wav,VM,MFU,26,Male,
../Dataset/Kick/Kick226.wav,VM,MFU,26,Male,
../Dataset/Kick/Kick227.wav,VM,MFU,26,Male,
../Dataset/Kick/Kick228.wav,VM,MFU,26,Male,
../Dataset/Snare/Snare145.wav,VM,MFU,26,Male,
../Dataset/Snare/Snare146.wav,VM,MFU,26,Male,
../Dataset/Snare/Snare147.wav,VM,MFU,26,Male,
../Dataset/Snare/Snare148.wav,VM,MFU,26,Male,
../Dataset/Snare/Snare149.wav,VM,MFU,26,Male,
../Dataset/Snare/Snare150.wav,VM,VGM,31,Male,laptop
../Dataset/Snare/Snare151.wav,VM,VGM,31,Male,laptop
../Dataset/Snare/Snare152.wav,VM,VGM,31,Male,laptop
../Dataset/Snare/Snare153.wav,VM,VGM,31,Male,laptop
../Dataset/Snare/Snare154.wav,VM,VGM,31,Male,laptop
../Dataset/Kick/Kick229.wav,VM,VGM,31,Male,laptop
../Dataset/Kick/Kick230.wav,VM,VGM,31,Male,laptop
../Dataset/HH/HH216.wav,VM,VGM,31,Male,laptop
../Dataset/Kick/Kick231.wav,VM,VGM,31,Male,laptop
../Dataset/Kick/Kick232.wav,VM,VGM,31,Male,laptop
../Dataset/HH/HH217.wav,VM,VGM,31,Male,laptop
../Dataset/Kick/Kick233.wav,VM,VGM,31,Male,laptop
../Dataset/Kick/Kick234.wav,VM,VGM,31,Male,laptop
../Dataset/HH/HH218.wav,VM,VGM,31,Male,laptop
../Dataset/Kick/Kick235.wav,VM,VGM,31,Male,laptop
../Dataset/Kick/Kick236.wav,VM,VGM,31,Male,laptop
../Dataset/Kick/Kick237.wav,VM,VGM,31,Male,laptop
../Dataset/Kick/Kick238.wav,VM,VGM,31,Male,laptop
../Dataset/Kick/Kick239.wav,VM,VGM,31,Male,laptop
../Dataset/HH/HH219.wav,VM,VGM,31,Male,laptop
../Dataset/HH/HH220.wav,VM,VGM,31,Male,laptop
../Dataset/HH/HH221.wav,VM,VGM,31,Male,laptop
../Dataset/HH/HH222.wav,VM,VGM,31,Male,laptop
../Dataset/HH/HH223.wav,VM,VGM,31,Male,laptop
../Dataset/HH/HH224.wav,VM,VGM,31,Male,laptop
../Dataset/Kick/Kick240.wav,VM,ND,31,Female,laptop
../Dataset/HH/HH225.wav,VM,ND,31,Female,laptop
../Dataset/Kick/Kick241.wav,VM,ND,31,Female,laptop
../Dataset/HH/HH226.wav,VM,ND,31,Female,laptop
../Dataset/Snare/Snare155.wav,VM,ND,31,Female,laptop
../Dataset/Kick/Kick242.wav,VM,ND,31,Female,laptop
../Dataset/HH/HH227.wav,VM,ND,31,Female,laptop
../Dataset/Kick/Kick243.wav,VM,ND,31,Female,laptop
../Dataset/HH/HH228.wav,VM,ND,31,Female,laptop
../Dataset/Snare/Snare156.wav,VM,ND,31,Female,laptop
../Dataset/Kick/Kick244.wav,VM,ND,31,Female,laptop
../Dataset/HH/HH229.wav,VM,ND,31,Female,laptop
../Dataset/Kick/Kick245.wav,VM,ND,31,Female,laptop
../Dataset/HH/HH230.wav,VM,ND,31,Female,laptop
../Dataset/Snare/Snare157.wav,VM,ND,31,Female,laptop
../Dataset/Kick/Kick246.wav,VM,ND,31,Female,laptop
../Dataset/HH/HH231.wav,VM,ND,31,Female,laptop
../Dataset/Kick/Kick247.wav,VM,ND,31,Female,laptop
../Dataset/HH/HH232.wav,VM,ND,31,Female,laptop
../Dataset/Snare/Snare158.wav,VM,ND,31,Female,laptop
../Dataset/Kick/Kick248.wav,VM,ND,31,Female,laptop
../Dataset/Kick/Kick249.wav,VM,ND,31,Female,laptop
../Dataset/Kick/Kick250.wav,VM,ND,31,Female,laptop
../Dataset/Kick/Kick251.wav,VM,ND,31,Female,laptop
../Dataset/Kick/Kick252.wav,VM,ND,31,Female,laptop
../Dataset/HH/HH233.wav,VM,ND,31,Female,laptop
../Dataset/HH/HH234.wav,VM,ND,31,Female,laptop
../Dataset/HH/HH235.wav,VM,ND,31,Female,laptop
../Dataset/HH/HH236.wav,VM,ND,31,Female,laptop
../Dataset/HH/HH237.wav,VM,ND,31,Female,laptop
../Dataset/Snare/Snare159.wav,VM,ND,31,Female,laptop
../Dataset/Snare/Snare160.wav,VM,ND,31,Female,laptop
../Dataset/Snare/Snare161.wav,VM,ND,31,Female,laptop
../Dataset/Snare/Snare162.wav,VM,ND,31,Female,laptop
../Dataset/Snare/Snare163.wav,VM,ND,31,Female,laptop
