audio_class,duration,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,rms_mean,rms_std,spectral_centroid_mean,spectral_centroid_std,spectral_rolloff_mean,spectral_rolloff_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_contrast_mean_1,spectral_contrast_mean_2,spectral_contrast_mean_3,spectral_contrast_mean_4,spectral_contrast_mean_5,spectral_contrast_mean_6,spectral_contrast_mean_7,spectral_contrast_std_1,spectral_contrast_std_2,spectral_contrast_std_3,spectral_contrast_std_4,spectral_contrast_std_5,spectral_contrast_std_6,spectral_contrast_std_7,spectral_flatness_mean,spectral_flatness_std
Kick,2171.0,-383.07977294921875,39.645347595214844,23.210098266601562,63.82236862182617,-4.359344482421875,10.832268714904785,10.08936595916748,21.638885498046875,2.2480130195617676,-3.3885297775268555,123.48109436035156,9.832189559936523,15.907487869262695,10.810697555541992,15.283493995666504,5.100590705871582,11.109898567199707,15.38856029510498,10.609819412231445,9.219117164611816,0.013895469848519854,0.01318045667853273,6852.667183203321,901.9465187676111,13507.651654411764,2835.886301009765,5793.024866453408,768.073801556103,2.093311853090395,3.0783200345433754,9.300277067091875,9.245098155482633,10.305642083429758,14.509600078672822,23.796463515004557,2.215196799851148,2.487090816061739,3.6367405731194657,3.5743396710235285,4.292159875123029,4.061508557736191,2.064306610490401,0.05686957389116287,0.03531663119792938
Kick,5992.0,-331.8390197753906,84.8604507446289,54.65251541137695,49.37294006347656,18.7011775970459,27.632781982421875,1.3951839208602905,20.72129249572754,1.4801430702209473,-3.024104356765747,132.16317749023438,44.12180709838867,24.14154052734375,13.849821090698242,22.2138614654541,8.33798885345459,17.74312400817871,9.124293327331543,10.19736385345459,9.068497657775879,0.06298093380106397,0.0850998949561097,4283.243778455121,3418.3192740816994,7447.739361702128,6076.572311103142,4432.655795095486,1179.0134062512702,3.6649535478428676,2.1463515307312857,11.438250975671377,8.82051851587202,10.776014257777312,13.26590073878995,23.32554711792353,3.013762807125247,2.618126706968438,3.9633774649642515,3.189853387604419,4.384281592588781,3.177950014834675,3.8145412717094564,0.04829701408743858,0.06833676248788834
Kick,6721.0,-381.6239929199219,155.6862030029297,16.58780860900879,56.85400390625,26.907556533813477,16.778488159179688,1.2628601789474487,-4.802642822265625,15.584382057189941,6.080810070037842,80.20403289794922,41.75689697265625,19.749801635742188,22.162363052368164,35.33869934082031,6.3621673583984375,16.247657775878906,16.88327407836914,8.64946460723877,8.755266189575195,0.05853081901692464,0.04107737156499694,2059.6033968096713,1771.4948850163573,4014.114091981132,5190.005882758677,3563.2562723055316,1623.8126592286337,6.08596686971296,2.3937929527418498,10.980084403487385,12.487742861304534,12.555155750498807,14.623730253920408,27.02640850397634,4.828808623547562,2.893099040202446,3.8525491101095732,4.973636350557239,3.799928290099921,3.2720205422804685,1.9960434260123823,0.006231912411749363,0.014531935565173626
Kick,3867.0,-351.2232666015625,35.981624603271484,-59.42584991455078,47.78155517578125,-8.091238021850586,18.96828842163086,1.8873796463012695,2.8923962116241455,-7.532252311706543,-4.501240253448486,133.26644897460938,38.938968658447266,17.04334831237793,9.953933715820312,13.01865005493164,16.083698272705078,16.009811401367188,11.925158500671387,13.704371452331543,8.343238830566406,0.015046168807719106,0.010299238746364502,5582.267461750661,1093.1899968457546,9530.178931451614,1379.9555629577044,3969.0296511598785,433.173768481294,6.613680107680966,2.5511317250693857,7.13624780326065,9.80379089646671,11.28980852099018,12.699073572009377,38.4575181997373,3.812757683717346,2.282470893820894,3.9678599606365363,3.9484245249239986,3.719959220991866,4.677935654082986,4.205010462319561,0.049601223319768906,0.03555041179060936
Kick,8768.0,-403.0532531738281,195.4838104248047,29.608612060546875,45.679901123046875,23.006452560424805,8.696803092956543,9.556041717529297,0.4300727844238281,10.330284118652344,5.175087928771973,104.84454345703125,27.91857147216797,33.59089660644531,11.428942680358887,15.698015213012695,9.68685245513916,13.223164558410645,15.124954223632812,10.209430694580078,10.1610746383667,0.05416339182285284,0.030692291230981016,971.971352327157,523.5583980209381,1294.4887907608695,1222.7686356026734,2384.698468293138,837.9308935644639,3.3852585321676925,2.432328606812447,10.994135506812617,11.84892205847888,13.504835645448797,14.767499471577356,24.92320038106943,3.608177222964094,2.1988868387114877,4.670587978863375,4.453153559788212,4.20960810124328,3.8979822360004848,2.2568336575816463,0.00019664705905597657,0.000367546861525625
Kick,4263.0,-506.90826416015625,138.61126708984375,4.1370062828063965,34.365989685058594,15.511350631713867,-2.9972987174987793,23.946117401123047,7.2381205558776855,2.0730326175689697,6.51807165145874,123.86856842041016,91.80176544189453,33.67811965942383,16.233354568481445,15.768354415893555,14.676433563232422,11.747133255004883,15.458380699157715,8.620514869689941,8.739184379577637,0.029731322191451758,0.04088896490561067,1942.009120747412,1548.6406997713618,3077.981387867647,2523.6895753027684,2168.321834946521,953.8910191707042,4.435865489551368,3.4880074473081524,7.033023607316971,9.049833110355442,12.418872180753459,13.445350983322452,37.94712924966898,3.4147119050413544,2.282745866107499,3.335506095222078,3.440104093927843,3.2848100083217577,3.030410863497725,4.7486428050167175,0.0028142842929810286,0.005053724627941847
Kick,4116.0,-481.2063903808594,116.66180419921875,-27.884017944335938,54.71902084350586,-24.039438247680664,7.59747314453125,-5.721083641052246,11.066019058227539,-8.854996681213379,-15.793340682983398,213.43260192871094,13.484831809997559,45.094993591308594,11.477410316467285,10.902402877807617,22.399906158447266,15.92341136932373,7.62556791305542,17.413843154907227,12.236842155456543,0.00999107414700368,0.01124253498767293,3666.9497768909823,453.3761018993861,7237.766335227273,734.3854090659079,3788.4358122109084,541.3007194204295,6.511394647896888,2.674664303918097,6.922622419496432,10.322803065070682,12.25017461392526,15.783627536735194,40.8221047168043,3.5317997515049067,3.8550334421438324,3.7546371628719997,4.765818863955632,4.277719229823467,4.790219685542412,6.817061249686186,0.00659180199727416,0.0038918270729482174
Kick,9518.0,-481.83074951171875,104.64334106445312,29.003719329833984,30.206008911132812,13.175113677978516,20.97700309753418,0.06823933124542236,3.9370241165161133,0.6359717845916748,-4.702852725982666,149.52565002441406,29.428024291992188,24.435691833496094,15.99280071258545,17.483226776123047,15.359532356262207,15.661334037780762,9.68928337097168,7.588281154632568,6.325741291046143,0.016194956124701797,0.038290209200655984,3436.231818203538,1950.188442270604,7661.2265625,5150.192777449934,4743.923360634263,1175.1933768631318,4.902760545265693,1.7616962741946751,10.449698571871622,9.262682655602521,11.623337365232,15.168602185505502,29.698890575329077,6.178741595973768,2.1036963003132056,4.5238164434815005,3.083038578699378,3.2671993939455533,4.04425391118918,4.918495113774152,0.019320785999298096,0.03126698359847069
Kick,3647.0,-446.7519226074219,125.9905776977539,-51.08867263793945,62.50490951538086,-21.921955108642578,26.24365997314453,-0.4930068850517273,10.688117027282715,-2.560204029083252,-11.948375701904297,163.40296936035156,14.791473388671875,41.58556365966797,10.548443794250488,14.103368759155273,16.154016494750977,18.713586807250977,7.033981800079346,18.588077545166016,8.02183723449707,0.009418407051032819,0.008477743213246219,3472.242284280826,496.07269601641457,7154.963631465517,1059.246686803643,3411.318705958357,618.3245979145177,4.799025891629577,2.834730351358937,6.437388053681923,10.297284669206427,11.256031817805884,16.22927992186973,40.85908178654024,3.9008181962914144,2.689607960421146,2.5903681095836357,5.0937156392067156,4.021331783676011,4.363745162845504,6.096340750765596,0.004322905093431473,0.004165584687143564
Kick,19713.0,-503.4912414550781,73.34551239013672,30.356075286865234,18.03291130065918,4.734819412231445,5.209218502044678,10.911476135253906,1.30820894241333,-1.3936352729797363,-0.49694809317588806,158.26441955566406,42.004791259765625,20.88616943359375,18.527435302734375,7.527278423309326,9.014811515808105,9.417571067810059,7.856884002685547,7.137739658355713,10.108550071716309,0.01861037822459586,0.03113880426379077,4887.846296964841,1631.7195818036362,12638.739919354839,4707.624228853064,6026.725247869609,980.74975589282,5.300215551829303,3.997803180628448,7.023032365367211,8.838747932990136,12.736399890128352,14.109753310601908,26.176978175640897,4.552878979652749,2.7476515719443757,3.415826592103329,3.3918096960389184,3.738667725854468,3.5473757332367017,2.9448274966193893,0.042871564626693726,0.03905807062983513
Kick,6008.0,-302.7666931152344,159.51947021484375,3.2056972980499268,70.04027557373047,16.158653259277344,15.77048110961914,6.227865695953369,-9.821904182434082,9.845993995666504,6.0235161781311035,46.99580383300781,37.424217224121094,8.982093811035156,15.418378829956055,26.89153289794922,7.504316806793213,17.101608276367188,23.726749420166016,6.649044036865234,10.154555320739746,0.09502963913652238,0.04992906452416159,1761.7146731167743,1341.730497458017,3238.227227393617,2983.815944121562,2931.8828056942975,904.2198582479115,6.393340088556472,2.639224750199762,11.326867970578594,13.072331731447214,11.795930303354,16.42565026345354,28.058182795311847,4.4426714164851235,2.858934326143609,3.4168567993649495,3.5864807290691636,3.4659269691083563,5.513985725219204,2.6748480097846605,0.004411053843796253,0.012140840291976929
Kick,6711.0,-326.705810546875,127.98775482177734,14.768088340759277,70.30332946777344,20.189096450805664,30.607011795043945,11.59969425201416,16.409324645996094,2.3918230533599854,-5.621435165405273,56.52108383178711,45.93574905395508,21.12688446044922,12.057207107543945,14.214900970458984,15.375543594360352,10.176962852478027,13.482112884521484,7.357692718505859,6.193692207336426,0.06046051739409994,0.032711256965049326,2337.381460556364,1832.2321210698585,4522.78522995283,4106.9825453022695,3337.095661801797,1133.285609299603,3.342505360044779,2.241948455220019,11.969197376215,9.31177833875809,11.232707744915935,13.880442786404275,27.516383234215894,2.9739985627763166,2.3278272763065715,4.138978465158978,4.257458596363667,4.373993710928821,3.478117664431144,2.329386798532556,0.008687234483659267,0.014754326082766056
Kick,11246.0,-449.380859375,95.49081420898438,42.90038299560547,32.201961517333984,17.75511360168457,19.577653884887695,7.66282844543457,15.741069793701172,8.850723266601562,3.1699655055999756,156.10330200195312,46.38828659057617,19.344545364379883,16.963293075561523,15.352032661437988,13.89928913116455,10.626622200012207,7.919477462768555,7.840064525604248,6.928936958312988,0.0371480322491518,0.06072988442810453,2909.250310274824,1747.1197216844848,6811.343661221591,5161.165352012717,4604.391471961315,1336.6976493886816,6.545849889844832,2.4042666742065255,9.652119958875709,8.686264605319971,11.393086624469198,13.493143261785876,30.616090843765665,6.024703085349086,2.2319045697767055,3.9794973367262547,2.974491611002839,2.960428561866337,2.914148087244944,4.792762279780503,0.006111545953899622,0.011219615116715431
Kick,9697.0,-387.3424072265625,152.71710205078125,36.68964385986328,56.140228271484375,14.415026664733887,24.173580169677734,14.954667091369629,-7.213911533355713,-2.768664836883545,8.734734535217285,58.39213180541992,27.269573211669922,23.79861831665039,13.36668872833252,22.823583602905273,10.057016372680664,13.147969245910645,12.45710563659668,9.873987197875977,8.356277465820312,0.05324511117380999,0.020497373961433408,1547.7736694516348,1276.3897529212175,2032.054379111842,3065.356927886349,3232.3656328442,681.3004266093013,6.932216433197715,2.223542160057106,12.276873255965517,12.964773997319947,14.156737605774104,16.451302661444203,26.210811229679862,3.5059047068448956,2.2136988667630795,4.622635454695252,4.61717876784682,4.367249322705782,4.53722860584523,1.7269751803704816,0.0048854476772248745,0.01410896610468626
Kick,4032.0,-495.1365966796875,109.83805084228516,-16.44411849975586,36.54010009765625,-7.300986289978027,18.659873962402344,22.664596557617188,-0.17325687408447266,3.3873519897460938,-8.951299667358398,129.60549926757812,25.927892684936523,19.677988052368164,17.561189651489258,19.789390563964844,17.90301513671875,7.927126884460449,7.890872478485107,10.17676067352295,8.911972999572754,0.00731262736554913,0.013211642187469263,4491.284603612867,1551.0219436156767,10034.47265625,4466.621688923535,5111.310349464427,1487.5767920989645,2.9976878068211006,2.7238376630697467,9.573617544838402,9.687387450348485,11.57771397359988,13.13926339486931,30.29047080078276,3.346768310766944,2.434534926619747,5.494419479784332,2.874069381041541,4.5603714362878245,3.5361200667920185,3.656722191756302,0.014042465016245842,0.009510520845651627
Kick,8820.0,-471.4056396484375,84.28510284423828,46.900238037109375,56.31942367553711,26.52202796936035,26.979291915893555,12.914002418518066,11.383197784423828,0.7251943349838257,-0.9399356245994568,159.73916625976562,30.133703231811523,15.589839935302734,14.949281692504883,14.077857971191406,7.887266159057617,11.944604873657227,7.080587863922119,10.611072540283203,7.386174201965332,0.02912932319543324,0.05153958347722258,2485.1007858214257,1301.8451485341086,5512.5,3789.9572302674187,4468.052389628047,837.7802464046148,5.581697143319637,2.962539935017444,12.786011257321755,9.391935764258836,11.186195758940258,13.515798119347064,30.439473695120782,4.175168728471978,2.1624180292461777,4.073990901658966,2.9134940536385696,2.8820534683330004,3.7839994783949327,5.209181558997206,0.006543076131492853,0.023692185059189796
Kick,9660.0,-367.0489501953125,155.7763214111328,13.862668991088867,52.9107780456543,27.15326499938965,12.791263580322266,1.9738707542419434,-11.8832426071167,12.962712287902832,5.9878363609313965,82.61408996582031,52.646175384521484,19.716569900512695,21.437763214111328,35.35683059692383,7.2854323387146,11.512630462646484,23.3392276763916,7.0152177810668945,9.25132942199707,0.07511799361483935,0.05796180165084012,2284.4261164876043,2159.6951231236753,4860.837273848684,6109.494170575402,3470.5291353988005,1931.4286136271246,6.166516252448581,1.738579883191871,10.07827611892446,13.508580367426218,12.803969297863883,16.0582297330342,27.02486676799799,5.165810167606026,1.94670957071732,4.260879662356814,4.530670766273763,3.657742002595377,3.476116554562501,2.181710544202061,0.0073212627321481705,0.01692291535437107
Kick,5806.0,-431.0889892578125,128.60678100585938,25.270353317260742,29.786270141601562,13.33134651184082,37.348426818847656,13.04755973815918,11.413006782531738,12.511883735656738,-0.3017485439777374,154.51950073242188,22.42750358581543,19.880359649658203,10.716026306152344,18.668556213378906,9.232714653015137,13.267509460449219,7.192940711975098,7.393471717834473,6.639337062835693,0.026983872494067567,0.0328790735741397,2308.8195334112197,1397.7409660809085,4859.014096467391,3963.557252429261,3999.490867562421,1037.6756774199828,4.5928060098873,2.7056610710389717,9.885374569932983,7.989448602835664,12.457220817940891,15.522192980330406,32.23418267648628,5.242450334459076,2.0930226527298115,4.298453754701395,3.324491717778602,2.9831756089074393,3.08089410325782,6.243810199550311,0.006036030128598213,0.014627455733716488
Kick,9484.0,-340.13995361328125,177.0456085205078,38.55705261230469,35.0351448059082,7.830796241760254,-11.629451751708984,-12.681703567504883,-16.87212562561035,7.067516326904297,-16.385156631469727,44.470741271972656,34.868839263916016,26.990089416503906,10.722456932067871,11.417110443115234,13.731908798217773,13.055328369140625,12.833274841308594,9.948545455932617,6.249653339385986,0.0967168806834958,0.041622397377067084,1502.702881770183,1261.6600926324313,2095.8984375,3276.8023274286766,3231.872403781672,1093.9931790271169,13.786897492685052,2.580459916021481,8.863558291394495,14.196252716498101,11.065526163414807,16.81771403404323,24.387987188261732,6.831154055198941,2.4148258226135444,3.8344681396106797,4.257035889189981,3.7009241399392576,4.408090091834296,2.207969905089528,0.004233261104673147,0.013600118458271027
Kick,7409.0,-562.287109375,113.59516143798828,42.28337478637695,2.4931488037109375,24.59159278869629,6.020161151885986,19.20212745666504,11.745909690856934,-3.0549850463867188,11.288331031799316,107.8968505859375,12.055198669433594,10.256866455078125,19.577726364135742,16.072874069213867,11.481484413146973,8.513936042785645,6.797166347503662,6.484103679656982,6.8827619552612305,0.005514387895704009,0.007122544788856575,4136.936753909848,1183.2128179510873,11916.029094827587,3838.889127881624,6233.15767190556,748.0854317755462,6.361517801318258,2.4926656996191916,10.718002424079375,10.466536301375823,12.827917379953506,15.04944460438815,25.204634257472904,4.568143765802295,2.350776191917014,3.143046033971727,3.853176915686546,3.9469165011367324,4.828704069288713,2.009947718168927,0.009015150368213654,0.00784072931855917
Kick,5120.0,-339.77435302734375,132.36288452148438,14.313216209411621,46.293304443359375,12.579694747924805,16.08136749267578,14.910134315490723,23.96236228942871,0.18451063334941864,-4.935118198394775,112.41649627685547,31.822633743286133,15.480263710021973,25.70298194885254,9.59860610961914,14.221444129943848,16.59507942199707,8.259135246276855,9.66477108001709,8.579121589660645,0.05916729729892953,0.0662530328713303,2299.939688849763,1078.685397840907,5325.528772865854,3486.6032749194746,3872.2999706427076,1011.3644941898875,5.688479711827669,3.0637019570438806,9.039664141598315,8.916750464896362,12.740006790480244,15.877278994476093,25.671698714496753,6.479675164971982,3.131561600194992,3.5994465345561255,3.5277813053361604,4.340562754866426,3.78329966092967,2.322088756111549,0.0024881663266569376,0.0038294719997793436
Kick,6136.0,-303.5068054199219,132.6787872314453,20.220491409301758,51.06979751586914,9.534388542175293,4.425302982330322,4.121779918670654,23.847848892211914,3.0214107036590576,-6.62193489074707,100.14318084716797,36.16118240356445,14.483732223510742,20.070568084716797,8.025901794433594,21.312742233276367,15.408055305480957,11.08897590637207,9.810948371887207,10.020992279052734,0.07296745760078353,0.07316137315679025,2487.5378188580644,976.7545542204679,5532.23876953125,2569.362609533454,4095.957415449197,929.6281182102998,5.258210867103057,2.0232487691880645,11.052255709757745,9.027260154735776,12.322611459515395,16.38847533672421,23.636005845308812,3.726803848769792,1.7427916346752397,3.6891819177887837,3.170386445809991,3.855934492831434,4.898456458109709,2.4308539406915406,0.002636559074744582,0.003918099217116833
Kick,3120.0,-474.1841125488281,163.24276733398438,-51.186424255371094,69.0447006225586,14.20064926147461,-3.632364511489868,41.31763458251953,1.219215989112854,5.2561774253845215,4.256866931915283,138.2494354248047,45.288108825683594,44.60905456542969,18.715463638305664,12.310354232788086,10.707599639892578,6.387524604797363,17.892969131469727,7.525147438049316,8.646265983581543,0.015230894076907952,0.016084454116932663,2251.184516523722,642.7848747297645,5006.0390625,916.8416117387043,2476.9690327554085,351.5423138934732,5.725398077680378,1.9948073979078702,10.599634870156804,11.01091809274355,11.742743211574902,14.578120024935577,34.46231138066426,5.859165567710962,1.928880195115798,2.9928895254436667,4.657036442655536,2.9732188083560698,3.885148184732522,7.248825633327421,0.00045596883865073323,0.0006262097740545869
Kick,16346.0,-579.0195922851562,156.5612335205078,88.74420166015625,38.76268005371094,14.030174255371094,2.694594383239746,-16.776554107666016,-13.897156715393066,-13.876747131347656,-6.513887405395508,62.98442077636719,35.13825225830078,15.269344329833984,12.885306358337402,19.43236541748047,9.366312980651855,19.46257209777832,9.925148963928223,10.43289566040039,14.52380084991455,0.017275988816542725,0.01595290151879139,1108.8453671623733,650.8942388012844,1249.5986938476562,2457.593163224833,2989.1397013493347,976.32503832575,10.886615515812693,4.212400599740985,8.006435705055912,17.819158548928076,14.470661905047024,16.873381212686624,27.308416756692935,5.167325914022282,3.0916789489439,3.2111355943614313,5.317502874648932,3.8511569004165795,5.221366886344194,4.434124229830704,0.0002569021889939904,0.0007555469637736678
Kick,8937.0,-413.09649658203125,129.20648193359375,16.13262176513672,0.6609537601470947,5.018599033355713,1.7657735347747803,8.073043823242188,0.07139578461647034,-2.0446395874023438,-6.984838962554932,143.76670837402344,11.676797866821289,10.698507308959961,10.916865348815918,11.41755485534668,7.21290922164917,7.647095680236816,6.891129493713379,4.502452373504639,6.9493889808654785,0.02039341043697331,0.025094549379148855,3528.502160112513,1120.7885023667907,8525.91796875,3747.6468549256356,5281.1234153594,831.1195113389947,7.025046531747798,1.9152150183051961,7.750720479943303,7.962305771488135,12.252961913745064,13.053940010180346,25.809625224490656,4.851902707755713,2.114406089457685,3.608764450203857,3.021891377362756,2.855805001002939,2.848370494223758,2.4186939324335612,0.012385405600070953,0.017835311591625214
Kick,11697.0,-366.3448181152344,127.77970123291016,37.81766128540039,60.556976318359375,21.283855438232422,24.374845504760742,18.184598922729492,2.476473331451416,-12.484319686889648,-0.41183188557624817,88.54988098144531,38.94649887084961,22.03125,19.47673225402832,28.480846405029297,5.915407657623291,21.429929733276367,7.869105815887451,19.832056045532227,7.373745441436768,0.06529149929135301,0.0349845407131842,2449.343536162287,2465.977194437983,3763.6294157608695,5220.408164248812,3515.2870401875603,1249.8803118990409,6.699701670752025,2.358479589193795,13.310972554445906,9.76199647320913,13.102739173441945,17.18885020715357,25.224711896646873,4.574111658928367,1.9711465912575665,5.15970183668428,3.1179277077618934,3.8470669827381343,3.8987734248146215,1.7695371196357184,0.02006736397743225,0.03942592814564705
Kick,5664.0,-440.49359130859375,128.6982879638672,67.86653137207031,55.7531623840332,38.316654205322266,29.81840705871582,13.09337043762207,-7.85805606842041,-10.321526527404785,-4.765436172485352,73.30574798583984,35.17759323120117,32.79074478149414,12.237930297851562,18.44797134399414,7.797989845275879,7.141531944274902,13.575634002685547,9.319341659545898,4.801879405975342,0.09004614569666963,0.10594074827010208,770.2031587494793,837.3516212501921,970.4296875,1911.7604124878878,1858.0470613023922,747.5286276408476,7.007129995770591,2.3158876663249837,12.947353005897998,11.01171753511422,17.65376327039792,14.513336425966134,24.5252637407661,6.053555948662252,2.608003090601758,4.118619086451999,3.757200086955259,4.079114236319225,4.379760929334678,4.242211104113588,0.000671301269903779,0.0025727099273353815
Kick,4140.0,-497.85040283203125,99.35271453857422,27.467649459838867,36.49345779418945,23.15978240966797,20.435808181762695,20.151512145996094,15.09140396118164,10.102348327636719,3.736513137817383,165.40574645996094,24.138479232788086,10.545618057250977,6.902238368988037,14.374475479125977,6.618767261505127,13.818053245544434,5.8186259269714355,9.842301368713379,5.533526420593262,0.016632500812057485,0.023021412605725357,4014.6059349114694,1587.124969285348,11299.058948863636,5610.945082265701,5946.026041380714,1410.1535864337034,4.255721297103499,2.047247940794416,9.47218537318259,8.09528426542449,10.438186961455969,13.005095418577332,25.61106210038799,4.284396207986798,2.1004569302397678,3.151702791891474,2.8773347954825685,2.695206868277663,3.0062611795168968,3.175920431569189,0.005699746310710907,0.007525639142841101
Kick,12018.0,-474.6773681640625,85.1437759399414,53.186153411865234,43.11335372924805,31.182823181152344,28.398073196411133,15.055078506469727,12.145419120788574,6.58056640625,2.2766268253326416,142.16297912597656,40.218685150146484,16.124094009399414,13.512689590454102,9.86865234375,7.084264278411865,7.1355671882629395,5.614205837249756,8.32942008972168,6.537794589996338,0.04295469669796402,0.0755960487147442,2425.1034316150244,2128.137030666059,5112.990359042553,5507.627836166939,4156.245163808657,1495.3935509386988,6.6036973434354564,3.116752483201863,12.133959882766241,8.842853038635303,10.413480618607826,13.253663682871641,30.387302662407258,4.551212818106443,2.6537071333504425,4.243252284987431,3.020705828672604,2.6576479167931577,3.0900480510416375,4.926463160497531,0.009460579603910446,0.034863099455833435
Kick,3148.0,-333.9205627441406,52.65275192260742,3.7157793045043945,74.76874542236328,9.63471794128418,21.286968231201172,15.127304077148438,22.933256149291992,-6.852085590362549,-1.7917360067367554,109.22228240966797,25.67954444885254,7.528919696807861,8.545809745788574,9.50806999206543,6.328812599182129,17.33513069152832,3.414416790008545,9.206991195678711,11.153244018554688,0.030952991395837737,0.032240693171924024,5257.785046864127,1041.4833851198825,10783.828125,2572.8204146158855,4988.615914235885,753.2962861531806,2.457149623826427,5.145411987136856,8.623098180872654,8.035997724767576,11.139364495716054,16.84010248462357,25.655944517855268,2.0440676996763156,2.639547116921952,3.526224838101935,2.147778193628931,5.069863604482372,3.053781325442439,3.2386995875358613,0.023772582411766052,0.023340696468949318
Kick,7359.0,-380.11016845703125,159.72250366210938,40.57286071777344,38.05562210083008,28.857498168945312,19.1998233795166,6.470978736877441,0.5293737053871155,14.26552963256836,-2.6905386447906494,68.50257110595703,26.25324249267578,18.553211212158203,12.624872207641602,22.302202224731445,9.757104873657227,14.169614791870117,11.537728309631348,9.880655288696289,7.848362445831299,0.12119657229143034,0.06863272272509106,1300.4156005390025,1085.5521706143509,2205.297009698276,3886.3889257673836,3112.370589006768,1434.4059442782986,10.758934398144426,2.6397172490238243,12.820885683724528,12.355283784694048,12.064044401212033,16.15619790892241,25.684301462177572,5.608699902148352,1.1605661362977517,3.437367992849559,4.698424759282911,3.0400245438663442,4.500323594425785,1.946473023110655,0.0010447001550346613,0.0030153386760503054
Kick,5360.0,-360.121826171875,113.48983001708984,26.34072494506836,56.99058151245117,14.338484764099121,40.10125732421875,15.056047439575195,18.99422836303711,4.5906500816345215,14.599794387817383,45.47490692138672,29.8647518157959,9.707690238952637,13.529952049255371,19.5233154296875,8.215866088867188,9.973002433776855,7.801079750061035,10.31440258026123,12.772845268249512,0.06730931377922797,0.051085449783988546,2318.473145850643,1297.1785923330995,5385.3515625,4130.110512240895,3906.409268255672,1114.5913792582926,4.061467485432569,4.530954653439849,11.552350407554016,9.072638474345897,13.39509338829644,14.530395037512005,29.49456862990096,3.3271805930798632,3.058124714833208,4.3295138786650424,3.6409630724693667,4.689109783916459,3.724048974824503,3.039447688341533,0.0021444575395435095,0.003330795792862773
Kick,13607.0,-313.5673522949219,166.64480590820312,13.060187339782715,22.888355255126953,1.886712670326233,26.27596092224121,5.011725425720215,26.22890853881836,4.620847702026367,6.510455131530762,94.07353210449219,24.933902740478516,19.516695022583008,17.604108810424805,14.55846881866455,8.408082962036133,13.811002731323242,12.500843048095703,9.570074081420898,7.035974025726318,0.06757048909307391,0.04811060382638313,1412.2385384875927,710.8193433988312,2484.971889602804,1871.869142038894,2725.1220492513626,778.1941036949471,3.2478169762157307,3.372317595185038,7.052793783784651,8.34338737814907,11.925565795346941,14.09120491889012,29.930815975345094,3.071679857437317,2.4229318258876433,4.0891878985405175,3.6467770128359644,4.021920931885291,4.6674393904487586,4.352070370991688,0.0008957414538599551,0.0020551024936139584
Kick,3339.0,-229.47520446777344,88.8766860961914,-0.196403369307518,67.00006103515625,6.5915207862854,21.70046043395996,3.652606964111328,20.7181339263916,-6.978967189788818,-1.5148721933364868,111.48587036132812,27.666017532348633,17.696706771850586,10.799230575561523,4.821241855621338,6.234475612640381,12.47960376739502,7.761023998260498,14.244339942932129,5.366785049438477,0.1283055070067768,0.12948508357182745,3899.8635948615793,1143.6018167942163,8539.908854166666,1768.7279318311607,4381.858632205491,619.1217597239463,5.746035357122554,1.800737075208219,10.679847876884438,8.845629092441296,11.57587163022105,13.919358359777263,27.927649597124848,4.72375701959779,1.2241600878495502,5.3738283923276855,2.2770997535720094,2.9994046727745043,2.9539160645242606,3.1818774964192067,0.011622165329754353,0.012317332439124584
Kick,7872.0,-416.0908203125,141.3130340576172,45.230098724365234,32.504600524902344,9.215317726135254,16.59259033203125,4.832828044891357,9.632941246032715,1.9553232192993164,0.04950929433107376,125.78577423095703,28.848644256591797,22.640153884887695,14.557037353515625,11.163878440856934,12.158414840698242,11.96511173248291,7.5472846031188965,8.154253959655762,5.8324480056762695,0.03813157871207808,0.049307425227395195,1964.9143814911934,1365.6502938439824,4124.650327620968,4293.592711171783,3557.693498563127,1280.9845006224805,4.565330995081193,2.5220122679624337,9.468981109343156,9.38350160388152,10.860807853410485,13.572389824720275,32.32488045758236,4.296055326792483,2.548032077729305,4.088687677634895,3.7763164106849576,3.0970227245236392,3.509971918756025,6.1442165759240615,0.00431529525667429,0.00970020703971386
Kick,3087.0,-501.7530517578125,131.43576049804688,-36.167884826660156,22.512767791748047,11.291431427001953,11.493061065673828,3.928032159805298,17.97068977355957,-8.963464736938477,11.828716278076172,131.7401123046875,12.108235359191895,16.943260192871094,7.3334527015686035,7.157686710357666,9.887176513671875,7.029788494110107,7.720279216766357,8.227348327636719,7.569986820220947,0.005457487535328293,0.006819819338079596,3114.0191295683135,494.78844201955485,5905.265625,1304.4682935704739,3829.2297310489143,485.8445991760238,4.335491448152436,2.286386896692034,7.914361538372098,8.962580054465775,12.343359991962123,14.50304951878203,30.815429527192606,3.883535861930185,1.8967551288987452,2.9953903943410194,2.7602472219513223,3.2107606617683313,3.9390739063850733,4.008176384414833,0.009485578164458275,0.0061328900046646595
